portion_id,food_id,description,quantity,unit,edible_weight_g,edible_portion_pct,source_url,data_status,notes
FC001113_USDA_89257,FC001113,1 NLEA serving,1,NLEA serving,140,,https://fdc.nal.usda.gov/food-details/171719/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89257. Weight covers the entire stated quantity. Only for Cherries, sweet, raw."
FC001113_100G_EP,FC001113,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/171719/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001114_USDA_93533,FC001114,"1 cup, without pits",1,"cup, without pits",155,,https://fdc.nal.usda.gov/food-details/173954/nutrients,OTHER_SOURCE_PORTION,"USDA portion 93533. Weight covers the entire stated quantity. Only for Cherries, sour, red, raw."
FC001114_USDA_93534,FC001114,"1 cup, with pits, yields",1,"cup, with pits, yields",103,,https://fdc.nal.usda.gov/food-details/173954/nutrients,OTHER_SOURCE_PORTION,"USDA portion 93534. Weight covers the entire stated quantity. Only for Cherries, sour, red, raw."
FC001114_100G_EP,FC001114,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/173954/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001115_USDA_85734,FC001115,"1 cup, sliced",1,"cup, sliced",165,,https://fdc.nal.usda.gov/food-details/169949/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85734. Weight covers the entire stated quantity. Only for Plums, raw."
FC001115_USDA_85735,FC001115,"1 fruit (2-1/8"" dia)",1,"fruit (2-1/8"" dia)",66,,https://fdc.nal.usda.gov/food-details/169949/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85735. Weight covers the entire stated quantity. Only for Plums, raw."
FC001115_USDA_85736,FC001115,1 NLEA serving,1,NLEA serving,151,,https://fdc.nal.usda.gov/food-details/169949/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85736. Weight covers the entire stated quantity. Only for Plums, raw."
FC001115_100G_EP,FC001115,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169949/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001116_USDA_83924,FC001116,1 cup,1,cup,170,,https://fdc.nal.usda.gov/food-details/168874/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83924. Weight covers the entire stated quantity. Only for Quinoa, uncooked."
FC001116_100G_EP,FC001116,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/168874/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001117_USDA_83990,FC001117,1 cup,1,cup,185,,https://fdc.nal.usda.gov/food-details/168917/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83990. Weight covers the entire stated quantity. Only for Quinoa, cooked."
FC001117_100G_EP,FC001117,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/168917/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001118_USDA_87084,FC001118,1 cup,1,cup,140,,https://fdc.nal.usda.gov/food-details/170688/nutrients,OTHER_SOURCE_PORTION,"USDA portion 87084. Weight covers the entire stated quantity. Only for Bulgur, dry."
FC001118_100G_EP,FC001118,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170688/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001119_USDA_86370,FC001119,1 cup,1,cup,182,,https://fdc.nal.usda.gov/food-details/170287/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86370. Weight covers the entire stated quantity. Only for Bulgur, cooked."
FC001119_USDA_86371,FC001119,1 tbsp,1,tbsp,8.4,,https://fdc.nal.usda.gov/food-details/170287/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86371. Weight covers the entire stated quantity. Only for Bulgur, cooked."
FC001119_100G_EP,FC001119,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170287/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001120_USDA_85371,FC001120,1 cup,1,cup,173,,https://fdc.nal.usda.gov/food-details/169699/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85371. Weight covers the entire stated quantity. Only for Couscous, dry."
FC001120_100G_EP,FC001120,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169699/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001121_USDA_85372,FC001121,"1 cup, cooked",1,"cup, cooked",157,,https://fdc.nal.usda.gov/food-details/169700/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85372. Weight covers the entire stated quantity. Only for Couscous, cooked."
FC001121_USDA_85373,FC001121,"1 cup, dry, yields",1,"cup, dry, yields",528,,https://fdc.nal.usda.gov/food-details/169700/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85373. Weight covers the entire stated quantity. Only for Couscous, cooked."
FC001121_USDA_85374,FC001121,"1 oz, dry, yields",1,"oz, dry, yields",86,,https://fdc.nal.usda.gov/food-details/169700/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85374. Weight covers the entire stated quantity. Only for Couscous, cooked."
FC001121_100G_EP,FC001121,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169700/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001122_USDA_86367,FC001122,1 cup,1,cup,200,,https://fdc.nal.usda.gov/food-details/170284/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86367. Weight covers the entire stated quantity. Only for Barley, pearled, raw."
FC001122_100G_EP,FC001122,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170284/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001123_USDA_86368,FC001123,1 cup,1,cup,157,,https://fdc.nal.usda.gov/food-details/170285/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86368. Weight covers the entire stated quantity. Only for Barley, pearled, cooked."
FC001123_100G_EP,FC001123,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170285/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001124_USDA_90594,FC001124,1 cup,1,cup,192,,https://fdc.nal.usda.gov/food-details/172420/nutrients,OTHER_SOURCE_PORTION,"USDA portion 90594. Weight covers the entire stated quantity. Only for Lentils, raw."
FC001124_USDA_90595,FC001124,1 tablespoon,1,tablespoon,12,,https://fdc.nal.usda.gov/food-details/172420/nutrients,OTHER_SOURCE_PORTION,"USDA portion 90595. Weight covers the entire stated quantity. Only for Lentils, raw."
FC001124_100G_EP,FC001124,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/172420/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001125_USDA_90596,FC001125,1 cup,1,cup,198,,https://fdc.nal.usda.gov/food-details/172421/nutrients,OTHER_SOURCE_PORTION,"USDA portion 90596. Weight covers the entire stated quantity. Only for Lentils, mature seeds, cooked, boiled, without salt."
FC001125_USDA_90597,FC001125,1 tbsp,1,tbsp,12.3,,https://fdc.nal.usda.gov/food-details/172421/nutrients,OTHER_SOURCE_PORTION,"USDA portion 90597. Weight covers the entire stated quantity. Only for Lentils, mature seeds, cooked, boiled, without salt."
FC001125_100G_EP,FC001125,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/172421/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001126_USDA_94081,FC001126,1 cup,1,cup,192,,https://fdc.nal.usda.gov/food-details/174284/nutrients,OTHER_SOURCE_PORTION,"USDA portion 94081. Weight covers the entire stated quantity. Only for Lentils, pink or red, raw."
FC001126_100G_EP,FC001126,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/174284/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001127_USDA_86863,FC001127,"1 cup, whole",1,"cup, whole",143,,https://fdc.nal.usda.gov/food-details/170567/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86863. Weight covers the entire stated quantity. Only for Nuts, almonds."
FC001127_USDA_86864,FC001127,"1 cup, sliced",1,"cup, sliced",92,,https://fdc.nal.usda.gov/food-details/170567/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86864. Weight covers the entire stated quantity. Only for Nuts, almonds."
FC001127_USDA_86865,FC001127,"1 cup, slivered",1,"cup, slivered",108,,https://fdc.nal.usda.gov/food-details/170567/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86865. Weight covers the entire stated quantity. Only for Nuts, almonds."
FC001127_USDA_86866,FC001127,"1 cup, ground",1,"cup, ground",95,,https://fdc.nal.usda.gov/food-details/170567/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86866. Weight covers the entire stated quantity. Only for Nuts, almonds."
FC001127_USDA_86867,FC001127,1 oz (23 whole kernels),1,oz (23 whole kernels),28.35,,https://fdc.nal.usda.gov/food-details/170567/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86867. Weight covers the entire stated quantity. Only for Nuts, almonds."
FC001127_USDA_86868,FC001127,1 almond,1,almond,1.2,,https://fdc.nal.usda.gov/food-details/170567/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86868. Weight covers the entire stated quantity. Only for Nuts, almonds."
FC001127_100G_EP,FC001127,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170567/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001128_USDA_86148,FC001128,1 cup whole kernels,1,cup whole kernels,138,,https://fdc.nal.usda.gov/food-details/170158/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86148. Weight covers the entire stated quantity. Only for Nuts, almonds, dry roasted, without salt added."
FC001128_USDA_86149,FC001128,1 oz (22 whole kernels),1,oz (22 whole kernels),28.35,,https://fdc.nal.usda.gov/food-details/170158/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86149. Weight covers the entire stated quantity. Only for Nuts, almonds, dry roasted, without salt added."
FC001128_100G_EP,FC001128,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170158/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001129_USDA_86869,FC001129,1 cup whole kernels,1,cup whole kernels,145,,https://fdc.nal.usda.gov/food-details/170568/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86869. Weight covers the entire stated quantity. Only for Nuts, almonds, blanched."
FC001129_USDA_86870,FC001129,1 tbsp,1,tbsp,9.1,,https://fdc.nal.usda.gov/food-details/170568/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86870. Weight covers the entire stated quantity. Only for Nuts, almonds, blanched."
FC001129_USDA_86871,FC001129,1 oz,1,oz,28.35,,https://fdc.nal.usda.gov/food-details/170568/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86871. Weight covers the entire stated quantity. Only for Nuts, almonds, blanched."
FC001129_100G_EP,FC001129,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170568/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001130_USDA_86198,FC001130,"1 cup, chopped",1,"cup, chopped",125,,https://fdc.nal.usda.gov/food-details/170186/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86198. Weight covers the entire stated quantity. Only for Nuts, walnuts, black, dried."
FC001130_USDA_86199,FC001130,1 tbsp,1,tbsp,7.8,,https://fdc.nal.usda.gov/food-details/170186/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86199. Weight covers the entire stated quantity. Only for Nuts, walnuts, black, dried."
FC001130_USDA_86200,FC001130,1 oz,1,oz,28.35,,https://fdc.nal.usda.gov/food-details/170186/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86200. Weight covers the entire stated quantity. Only for Nuts, walnuts, black, dried."
FC001130_100G_EP,FC001130,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170186/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001131_USDA_86201,FC001131,"1 cup, chopped",1,"cup, chopped",117,,https://fdc.nal.usda.gov/food-details/170187/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86201. Weight covers the entire stated quantity. Only for Nuts, walnuts, english."
FC001131_USDA_86202,FC001131,"1 cup, ground",1,"cup, ground",80,,https://fdc.nal.usda.gov/food-details/170187/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86202. Weight covers the entire stated quantity. Only for Nuts, walnuts, english."
FC001131_USDA_86203,FC001131,"1 cup, in shell, edible yield (7 nuts)",1,"cup, in shell, edible yield (7 nuts)",28,,https://fdc.nal.usda.gov/food-details/170187/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86203. Weight covers the entire stated quantity. Only for Nuts, walnuts, english."
FC001131_USDA_86204,FC001131,1 cup shelled (50 halves),1,cup shelled (50 halves),100,,https://fdc.nal.usda.gov/food-details/170187/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86204. Weight covers the entire stated quantity. Only for Nuts, walnuts, english."
FC001131_USDA_86205,FC001131,1 cup pieces or chips,1,cup pieces or chips,120,,https://fdc.nal.usda.gov/food-details/170187/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86205. Weight covers the entire stated quantity. Only for Nuts, walnuts, english."
FC001131_USDA_86206,FC001131,1 oz (14 halves),1,oz (14 halves),28.35,,https://fdc.nal.usda.gov/food-details/170187/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86206. Weight covers the entire stated quantity. Only for Nuts, walnuts, english."
FC001131_100G_EP,FC001131,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170187/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001132_USDA_86192,FC001132,1 cup,1,cup,123,,https://fdc.nal.usda.gov/food-details/170184/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86192. Weight covers the entire stated quantity. Only for Nuts, pistachio nuts, raw."
FC001132_USDA_86193,FC001132,1 oz (49 kernels),1,oz (49 kernels),28.35,,https://fdc.nal.usda.gov/food-details/170184/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86193. Weight covers the entire stated quantity. Only for Nuts, pistachio nuts, raw."
FC001132_USDA_86194,FC001132,1 kernel,1,kernel,0.7,,https://fdc.nal.usda.gov/food-details/170184/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86194. Weight covers the entire stated quantity. Only for Nuts, pistachio nuts, raw."
FC001132_100G_EP,FC001132,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170184/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001133_USDA_86195,FC001133,1 cup,1,cup,123,,https://fdc.nal.usda.gov/food-details/170185/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86195. Weight covers the entire stated quantity. Only for Nuts, pistachio nuts, dry roasted, without salt added."
FC001133_USDA_86196,FC001133,1 oz (49 kernels),1,oz (49 kernels),28.35,,https://fdc.nal.usda.gov/food-details/170185/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86196. Weight covers the entire stated quantity. Only for Nuts, pistachio nuts, dry roasted, without salt added."
FC001133_USDA_86197,FC001133,1 kernel,1,kernel,0.7,,https://fdc.nal.usda.gov/food-details/170185/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86197. Weight covers the entire stated quantity. Only for Nuts, pistachio nuts, dry roasted, without salt added."
FC001133_100G_EP,FC001133,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170185/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001134_USDA_86188,FC001134,"1 cup, chopped",1,"cup, chopped",109,,https://fdc.nal.usda.gov/food-details/170182/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86188. Weight covers the entire stated quantity. Only for Nuts, pecans."
FC001134_USDA_86189,FC001134,"1 cup, halves",1,"cup, halves",99,,https://fdc.nal.usda.gov/food-details/170182/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86189. Weight covers the entire stated quantity. Only for Nuts, pecans."
FC001134_USDA_86190,FC001134,1 oz (19 halves),1,oz (19 halves),28.35,,https://fdc.nal.usda.gov/food-details/170182/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86190. Weight covers the entire stated quantity. Only for Nuts, pecans."
FC001134_100G_EP,FC001134,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170182/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001135_USDA_86191,FC001135,1 oz,1,oz,28.35,,https://fdc.nal.usda.gov/food-details/170183/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86191. Weight covers the entire stated quantity. Only for Nuts, pecans, dry roasted, without salt added."
FC001135_100G_EP,FC001135,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170183/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001136_USDA_86896,FC001136,"1 cup, chopped",1,"cup, chopped",115,,https://fdc.nal.usda.gov/food-details/170581/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86896. Weight covers the entire stated quantity. Only for Nuts, hazelnuts or filberts."
FC001136_USDA_86897,FC001136,"1 cup, ground",1,"cup, ground",75,,https://fdc.nal.usda.gov/food-details/170581/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86897. Weight covers the entire stated quantity. Only for Nuts, hazelnuts or filberts."
FC001136_USDA_86898,FC001136,"1 cup, whole",1,"cup, whole",135,,https://fdc.nal.usda.gov/food-details/170581/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86898. Weight covers the entire stated quantity. Only for Nuts, hazelnuts or filberts."
FC001136_USDA_86899,FC001136,1 oz (21 whole kernels),1,oz (21 whole kernels),28.35,,https://fdc.nal.usda.gov/food-details/170581/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86899. Weight covers the entire stated quantity. Only for Nuts, hazelnuts or filberts."
