food_id,estimate_id,name,level,reason,policy_version,scope,missing_fields
FC001565,,"Corn flour, masa, enriched, white",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001566,,"Corn flour, yellow, masa, enriched",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001567,,"Macaroni, vegetable, enriched, dry",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001568,,"Wheat flour, white, cake, enriched",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001569,,"Corn flour, masa, unenriched, white",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001570,,"Beans, chili, barbecue, ranch style, cooked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001571,,"Peanuts, all types, cooked, boiled, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001572,,"Soybeans, mature cooked, boiled, without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001573,,"Peas, green, cooked, boiled, drained, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001574,,"Lentils, mature seeds, cooked, boiled, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001575,,"Lentils, sprouted, cooked, stir-fried, with salt",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,fiber_g_100g;sugar_g_100g
FC001576,,"Soybeans, mature seeds, cooked, boiled, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001577,,"Soybeans, mature seeds, sprouted, cooked, steamed",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001578,,"Peas, green, cooked, boiled, drained, without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001579,,"Lentils, sprouted, cooked, stir-fried, without salt",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,fiber_g_100g;sugar_g_100g
FC001580,,"Soybeans, green, cooked, boiled, drained, with salt",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001581,,"Beans, navy, mature seeds, cooked, boiled, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001582,,"Beans, pink, mature seeds, cooked, boiled, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001583,,"Peas, split, mature seeds, cooked, boiled, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001584,,"Soybeans, mature seeds, sprouted, cooked, stir-fried",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001585,,"Beans, adzuki, mature seed, cooked, boiled, with salt",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001586,,"Beans, black, mature seeds, cooked, boiled, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001587,,"Beans, pinto, mature seeds, cooked, boiled, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001588,,"Beans, white, mature seeds, cooked, boiled, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001589,,"Beans, french, mature seeds, cooked, boiled, with salt",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001590,,"Beans, snap, green, cooked, boiled, drained, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001591,,"Beans, yellow, mature seeds, cooked, boiled, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001592,,"Soybeans, green, cooked, boiled, drained, without salt",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001593,,"Beans, navy, mature seeds, cooked, boiled, without salt",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,cholesterol_mg_100g
FC001594,,"Beans, pink, mature seeds, cooked, boiled, without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001595,,"Beans, snap, yellow, cooked, boiled, drained, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001596,,"Peas, edible-podded, cooked, boiled, drained, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001597,,"Peas, green, frozen, cooked, boiled, drained, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001598,,"Peas, split, mature seeds, cooked, boiled, without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001599,,"Beans, black, mature seeds, cooked, boiled, without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001600,,"Beans, pinto, mature seeds, cooked, boiled, without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001601,,"Beans, white, mature seeds, cooked, boiled, without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001602,,"Beans, adzuki, mature seeds, cooked, boiled, without salt",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001603,,"Beans, french, mature seeds, cooked, boiled, without salt",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001604,,"Beans, snap, green, cooked, boiled, drained, without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001605,,"Cabbage, kimchi",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001606,,"Sweet potato, frozen, cooked, baked, with salt",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001607,,"Squash, winter, acorn, cooked, baked, with salt",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
