date,food_id,field,old_value,new_value,reason,source_url
2026-09-16,FC000620,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,source_food_id,,R064,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/4484,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,source_food_name,,"Spring roll, Shanghai, unckd",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/05-fruit-dairy-prepared.,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000621,food_id,,FC000621,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,name,,"Soup, mungbean w/ shrimp, ckd",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,category,,Prepared Foods,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,kcal_100g,,50,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,protein_g_100g,,3.1,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,carbs_g_100g,,8.3,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,fat_g_100g,,0.5,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,fiber_g_100g,,2.8,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,sugar_g_100g,,1.4,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,sodium_mg_100g,,180,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,cholesterol_mg_100g,,11,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,source_food_id,,R077,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/4497,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,source_food_name,,"Soup, mungbean w/ shrimp, ckd",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000621,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/05-fruit-dairy-prepared.,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4497
2026-09-16,FC000622,food_id,,FC000622,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,name,,Cheese sandwich,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,category,,Prepared Foods,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,kcal_100g,,302,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,protein_g_100g,,11.2,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,carbs_g_100g,,50.3,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,fat_g_100g,,6.2,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,fiber_g_100g,,2.3,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,sugar_g_100g,,10.1,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,sodium_mg_100g,,320,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,cholesterol_mg_100g,,18,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,source_food_id,,R002,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/4422,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,source_food_name,,Cheese sandwich,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000622,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/05-fruit-dairy-prepared.,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4422
2026-09-16,FC000623,food_id,,FC000623,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,name,,Cheeseburger sandwich,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,category,,Prepared Foods,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,kcal_100g,,250,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,protein_g_100g,,11.2,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,carbs_g_100g,,30.0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,fat_g_100g,,9.5,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,fiber_g_100g,,1.7,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,sugar_g_100g,,4.2,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,sodium_mg_100g,,441,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,cholesterol_mg_100g,,28,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,source_food_id,,R003,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/4423,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,source_food_name,,Cheeseburger sandwich,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000623,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/05-fruit-dairy-prepared.,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4423
2026-09-16,FC000624,food_id,,FC000624,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,name,,Rice gruel w/ chicken,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,aliases,,Arroz caldo,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,category,,Prepared Foods,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,kcal_100g,,63,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,protein_g_100g,,2.0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,carbs_g_100g,,12.8,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,fat_g_100g,,0.4,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,fiber_g_100g,,0.5,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,sugar_g_100g,,0.7,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,sodium_mg_100g,,453,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,cholesterol_mg_100g,,10,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,source_food_id,,R011,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/4431,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,source_food_name,,Rice gruel w/ chicken,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000624,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/05-fruit-dairy-prepared.,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4431
2026-09-16,FC000625,food_id,,FC000625,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4432
2026-09-16,FC000625,name,,Rice gruel w/ choc & milk,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4432
2026-09-16,FC000625,aliases,,"Champorado, may gatas",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4432
2026-09-16,FC000625,category,,Prepared Foods,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4432
